FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35033,NM,"Mora County, NM",2020,5,20.900000000000002,45155,4123,25.397310513447437,99.99931335449219,0.157,0.247,710,1.65,0.968,Border State,Non-Border
35033,NM,"Mora County, NM",2021,5,20.900000000000002,45155,4123,25.397310513447437,99.99931335449219,0.149,0.245,630,1.65,0.968,Border State,Non-Border
35033,NM,"Mora County, NM",2022,5,20.900000000000002,45155,4123,25.397310513447437,99.99931335449219,0.196,0.287,820,1.65,0.902,Border State,Non-Border
35033,NM,"Mora County, NM",2023,5,20.900000000000002,45155,4123,25.397310513447437,99.99931335449219,0.186,0.232,770,2,0.982,Border State,Non-Border
35035,NM,"Otero County, NM",2019,4,19.400000000000002,52787,68835,21.59534360738144,23.91879653930664,0.167,0.25,11070,1.65,0.688,Border State,Non-Border
35035,NM,"Otero County, NM",2020,4,19.400000000000002,52787,68835,21.59534360738144,23.91879653930664,0.155,0.236,10340,1.65,0.706,Border State,Non-Border
35035,NM,"Otero County, NM",2021,4,19.400000000000002,52787,68835,21.59534360738144,23.91879653930664,0.149,0.206,10000,1.65,0.703,Border State,Non-Border
35035,NM,"Otero County, NM",2022,4,19.400000000000002,52787,68835,21.59534360738144,23.91879653930664,0.165,0.251,11220,1.65,0.689,Border State,Non-Border
35035,NM,"Otero County, NM",2023,4,19.400000000000002,52787,68835,21.59534360738144,23.91879653930664,0.179,0.269,12200,2,0.792,Border State,Non-Border
35037,NM,"Quay County, NM",2019,4.2,22.8,39885,8510,20.413274890419537,38.03369140625,0.163,0.301,1360,1.65,0.931,Border State,Non-Border
35037,NM,"Quay County, NM",2020,4.2,22.8,39885,8510,20.413274890419537,38.03369140625,0.154,0.289,1270,1.65,0.886,Border State,Non-Border
35037,NM,"Quay County, NM",2021,4.2,22.8,39885,8510,20.413274890419537,38.03369140625,0.171,0.297,1480,1.65,0.84,Border State,Non-Border
35037,NM,"Quay County, NM",2022,4.2,22.8,39885,8510,20.413274890419537,38.03369140625,0.195,0.323,1690,1.65,0.807,Border State,Non-Border
35037,NM,"Quay County, NM",2023,4.2,22.8,39885,8510,20.413274890419537,38.03369140625,0.209,0.288,1800,2,0.83,Border State,Non-Border
35039,NM,"Rio Arriba County, NM",2019,3.4000000000000004,18.5,56353,39876,18.82830168359838,38.16836929321289,0.141,0.217,5520,1.65,0.801,Border State,Non-Border
